customer_id,age,region,monthly_income,employment_status
C08966,63,Västra Götalands län,44400,Permanent employment
C08967,46,Skåne län,31600,Permanent employment
C08968,55,Stockholms län,43000,Permanent employment
C08969,54,Stockholms län,36500,Temporary/Probation/Freelance
C08970,22,Hallands län,5000,Unemployed
C08971,28,Stockholms län,38400,Permanent employment
C08972,48,Stockholms län,46600,Permanent employment
C08973,40,Västra Götalands län,46600,Permanent employment
C08974,20,Skåne län,28400,Permanent employment
C08975,35,Östergötlands län,46100,Permanent employment
C08976,46,Skåne län,43500,Permanent employment
C08977,38,Hallands län,40100,Self-employed
C08978,61,Skåne län,46300,Permanent employment
C08979,60,Västra Götalands län,24200,Unemployed
C08980,43,Jämtlands län,44700,Permanent employment
C08981,61,Kronobergs län,38200,Permanent employment
C08982,59,Södermanlands län,29000,Temporary/Probation/Freelance
C08983,60,Stockholms län,42400,Permanent employment
C08984,54,Stockholms län,40400,Permanent employment
C08985,20,Stockholms län,25300,Permanent employment
C08986,55,Östergötlands län,17900,Retired
C08987,43,Hallands län,41000,Permanent employment
C08988,70,Stockholms län,43500,Permanent employment
C08989,76,Västra Götalands län,23300,Retired
C08990,48,Kronobergs län,53000,Permanent employment
C08991,29,Västerbottens län,23700,Permanent employment
C08992,25,Skåne län,36800,Permanent employment
C08993,41,Västra Götalands län,41000,Permanent employment
C08994,52,Västmanlands län,36500,Permanent employment
C08995,39,Gävleborgs län,39200,Permanent employment
C08996,46,Skåne län,32200,Permanent employment
C08997,32,Kronobergs län,42100,Self-employed
C08998,74,Skåne län,43000,Permanent employment
C08999,31,Kalmar län,28200,Permanent employment
C09000,74,Uppsala län,23500,Retired
C09001,73,Östergötlands län,24400,Retired
C09002,48,Stockholms län,38500,Permanent employment
C09003,63,Uppsala län,24500,Retired
C09004,38,Stockholms län,30400,Temporary/Probation/Freelance
C09005,57,Gotlands län,41700,Permanent employment
C09006,37,Uppsala län,50500,Permanent employment
C09007,44,Skåne län,52300,Permanent employment
C09008,46,Värmlands län,64600,Self-employed
C09009,54,Skåne län,29500,Self-employed
C09010,47,Västerbottens län,43700,Permanent employment
C09011,42,Stockholms län,6100,Unemployed
C09012,42,Västmanlands län,35500,Temporary/Probation/Freelance
C09013,26,Uppsala län,43900,Permanent employment
C09014,22,Västernorrlands län,15600,Student
C09015,26,Stockholms län,51000,Permanent employment
C09016,21,Västra Götalands län,15300,Student
C09017,34,Stockholms län,33200,Parental leave
C09018,71,Västra Götalands län,24600,Retired
C09019,23,Stockholms län,48200,Permanent employment
C09020,55,Västra Götalands län,25700,Retired
C09021,36,Västra Götalands län,61900,Permanent employment
C09022,78,Västernorrlands län,19100,Retired
C09023,45,Västra Götalands län,42800,Permanent employment
C09024,41,Kalmar län,50300,Permanent employment
C09025,50,Stockholms län,15000,Temporary/Probation/Freelance
C09026,36,Västra Götalands län,43300,Permanent employment
C09027,46,Stockholms län,18800,Unemployed
C09028,26,Örebro län,8100,Student
C09029,72,Uppsala län,23900,Retired
C09030,41,Skåne län,33900,Permanent employment
C09031,35,Hallands län,42100,Permanent employment
C09032,58,Jönköpings län,37200,Permanent employment
C09033,38,Västra Götalands län,50300,Permanent employment
C09034,71,Uppsala län,29600,Retired
C09035,46,Stockholms län,39400,Permanent employment
C09036,58,Västerbottens län,10200,Unemployed
C09037,25,Östergötlands län,48900,Permanent employment
C09038,77,Västra Götalands län,14700,Retired
C09039,58,Skåne län,48500,Permanent employment
C09040,25,Västra Götalands län,38300,Permanent employment
C09041,26,Stockholms län,15600,Student
C09042,36,Skåne län,46400,Permanent employment
C09043,76,Kronobergs län,20200,Retired
C09044,34,Skåne län,20700,Temporary/Probation/Freelance
C09045,47,Västerbottens län,37000,Permanent employment
C09046,22,Stockholms län,22000,Permanent employment
C09047,40,Västra Götalands län,44200,Permanent employment
C09048,50,Östergötlands län,50700,Permanent employment
C09049,73,Södermanlands län,36600,Permanent employment
C09050,52,Uppsala län,37800,Permanent employment
C09051,66,Jönköpings län,25200,Retired
C09052,50,Jönköpings län,54700,Permanent employment
C09053,20,Uppsala län,36200,Temporary/Probation/Freelance
C09054,43,Västra Götalands län,44400,Permanent employment
C09055,48,Stockholms län,37800,Permanent employment
C09056,68,Östergötlands län,24200,Retired
C09057,73,Södermanlands län,49200,Permanent employment
C09058,27,Västra Götalands län,12900,Student
C09059,29,Stockholms län,39800,Permanent employment
C09060,25,Jämtlands län,36700,Parental leave
C09061,70,Stockholms län,34400,Retired
C09062,67,Jönköpings län,29800,Retired
C09063,55,Stockholms län,12000,Retired
C09064,44,Södermanlands län,51800,Permanent employment
C09065,50,Västra Götalands län,44000,Permanent employment
C09066,54,Skåne län,45900,Permanent employment
C09067,26,Stockholms län,28500,Parental leave
C09068,52,Stockholms län,40200,Permanent employment
C09069,24,Stockholms län,22000,Permanent employment
C09070,26,Jämtlands län,40100,Permanent employment
C09071,68,Västmanlands län,14800,Retired
C09072,57,Blekinge län,46600,Permanent employment
C09073,43,Skåne län,42200,Permanent employment
C09074,46,Gävleborgs län,52900,Permanent employment
C09075,37,Hallands län,57200,Permanent employment
C09076,61,Dalarnas län,42700,Self-employed
C09077,58,Skåne län,39400,Permanent employment
C09078,60,Stockholms län,6400,Student
C09079,57,Västra Götalands län,53100,Self-employed
C09080,25,Skåne län,33900,Permanent employment
C09081,40,Västra Götalands län,44800,Permanent employment
C09082,48,Stockholms län,10300,Unemployed
C09083,36,Västra Götalands län,45400,Permanent employment
C09084,61,Kronobergs län,54600,Permanent employment
C09085,44,Östergötlands län,39800,Permanent employment
C09086,29,Västra Götalands län,38100,Permanent employment
C09087,40,Hallands län,48400,Permanent employment
C09088,70,Västra Götalands län,33200,Retired
C09089,33,Västerbottens län,46100,Permanent employment
C09090,46,Västra Götalands län,50100,Permanent employment
C09091,40,Västra Götalands län,32400,Parental leave
C09092,20,Västra Götalands län,50100,Permanent employment
C09093,48,Kronobergs län,50000,Permanent employment
C09094,60,Västmanlands län,32300,Temporary/Probation/Freelance
C09095,51,Kronobergs län,53400,Permanent employment
C09096,65,Västra Götalands län,28000,Retired
C09097,39,Södermanlands län,62800,Permanent employment
C09098,28,Stockholms län,34100,Permanent employment
C09099,77,Stockholms län,23600,Retired
C09100,44,Västra Götalands län,19300,Temporary/Probation/Freelance
C09101,46,Östergötlands län,13600,Unemployed
C09102,56,Södermanlands län,34800,Permanent employment
C09103,36,Hallands län,45900,Permanent employment
C09104,61,Stockholms län,38100,Permanent employment
C09105,28,Uppsala län,43500,Permanent employment
C09106,40,Östergötlands län,41600,Permanent employment
C09107,31,Västra Götalands län,35700,Temporary/Probation/Freelance
C09108,73,Skåne län,22400,Retired
C09109,26,Västmanlands län,39500,Temporary/Probation/Freelance
C09110,64,Östergötlands län,29300,Temporary/Probation/Freelance
C09111,76,Södermanlands län,20900,Retired
C09112,53,Stockholms län,15400,Temporary/Probation/Freelance
C09113,49,Västerbottens län,35600,Permanent employment
C09114,50,Skåne län,17000,Unemployed
C09115,40,Skåne län,36000,Permanent employment
C09116,47,Västernorrlands län,51700,Permanent employment
C09117,54,Södermanlands län,42000,Permanent employment
C09118,71,Östergötlands län,42900,Permanent employment
C09119,79,Västra Götalands län,27800,Retired
C09120,77,Värmlands län,31400,Retired
C09121,71,Västra Götalands län,13700,Retired
C09122,52,Värmlands län,35300,Permanent employment
C09123,59,Skåne län,41200,Permanent employment
C09124,66,Dalarnas län,16000,Student
C09125,37,Skåne län,45100,Permanent employment
C09126,73,Stockholms län,32000,Retired
C09127,40,Skåne län,18000,Self-employed
C09128,52,Västra Götalands län,41100,Permanent employment
C09129,62,Västra Götalands län,43500,Permanent employment
C09130,78,Uppsala län,16400,Retired
C09131,29,Stockholms län,29900,Permanent employment
C09132,55,Uppsala län,37400,Permanent employment
C09133,50,Norrbottens län,12500,Unemployed
C09134,41,Stockholms län,9400,Unemployed
C09135,63,Skåne län,51500,Permanent employment
C09136,46,Västra Götalands län,46400,Permanent employment
C09137,56,Dalarnas län,45200,Permanent employment
C09138,44,Västra Götalands län,47000,Permanent employment
C09139,45,Gävleborgs län,56000,Permanent employment
C09140,49,Hallands län,59100,Permanent employment
C09141,36,Dalarnas län,40000,Self-employed
C09142,27,Uppsala län,41700,Permanent employment
C09143,66,Blekinge län,21800,Retired
C09144,48,Västmanlands län,51200,Permanent employment
C09145,57,Östergötlands län,70500,Self-employed
C09146,43,Dalarnas län,45000,Permanent employment
C09147,44,Jönköpings län,17800,Unemployed
C09148,36,Jönköpings län,12700,Unemployed
C09149,41,Östergötlands län,53100,Permanent employment
C09150,47,Skåne län,38800,Permanent employment
C09151,54,Stockholms län,37500,Permanent employment
C09152,52,Stockholms län,49200,Permanent employment
C09153,28,Gävleborgs län,46000,Permanent employment
C09154,48,Västernorrlands län,49600,Permanent employment
C09155,33,Stockholms län,64100,Self-employed
C09156,27,Skåne län,32000,Permanent employment
C09157,71,Skåne län,23400,Retired
C09158,45,Jönköpings län,34000,Permanent employment
C09159,61,Skåne län,34600,Permanent employment
C09160,44,Skåne län,41600,Temporary/Probation/Freelance
C09161,75,Skåne län,40400,Permanent employment
C09162,56,Västra Götalands län,44900,Temporary/Probation/Freelance
C09163,60,Skåne län,48000,Self-employed
C09164,43,Östergötlands län,43500,Permanent employment
C09165,70,Hallands län,22200,Retired
C09166,67,Västra Götalands län,30900,Retired
C09167,65,Västra Götalands län,42900,Self-employed
C09168,28,Västra Götalands län,38300,Permanent employment
C09169,38,Västra Götalands län,15200,Unemployed
C09170,42,Östergötlands län,8600,Unemployed
C09171,44,Skåne län,30600,Parental leave
C09172,74,Västra Götalands län,23600,Retired
C09173,24,Västra Götalands län,33200,Permanent employment
C09174,21,Blekinge län,37900,Temporary/Probation/Freelance
C09175,41,Jönköpings län,28600,Parental leave
C09176,31,Västra Götalands län,34100,Temporary/Probation/Freelance
C09177,26,Stockholms län,28500,Permanent employment
C09178,73,Stockholms län,37900,Retired
C09179,50,Skåne län,55800,Permanent employment
C09180,21,Stockholms län,8300,Student
C09181,35,Jönköpings län,45800,Permanent employment
C09182,35,Södermanlands län,29800,Permanent employment
C09183,25,Västra Götalands län,35400,Temporary/Probation/Freelance
C09184,58,Östergötlands län,18800,Retired
C09185,58,Västra Götalands län,31600,Permanent employment
C09186,63,Västra Götalands län,26300,Retired
C09187,55,Skåne län,36600,Permanent employment
C09188,22,Stockholms län,4900,Student
C09189,67,Västra Götalands län,29400,Retired
C09190,72,Stockholms län,35300,Retired
C09191,66,Stockholms län,50000,Self-employed
C09192,22,Stockholms län,38800,Permanent employment
C09193,68,Södermanlands län,21500,Retired
C09194,77,Västmanlands län,16400,Unemployed
C09195,74,Västra Götalands län,25600,Retired
C09196,30,Kronobergs län,41200,Permanent employment
C09197,59,Norrbottens län,36400,Permanent employment
C09198,76,Uppsala län,12000,Retired
C09199,63,Hallands län,52800,Permanent employment
C09200,53,Västmanlands län,40500,Self-employed
C09201,65,Värmlands län,18000,Self-employed
C09202,37,Stockholms län,44900,Permanent employment
C09203,45,Västra Götalands län,32200,Parental leave
C09204,50,Uppsala län,45400,Permanent employment
C09205,76,Jönköpings län,25700,Retired
C09206,22,Skåne län,46800,Self-employed
C09207,45,Värmlands län,42700,Permanent employment
C09208,60,Stockholms län,48200,Self-employed
C09209,59,Stockholms län,41900,Permanent employment
C09210,52,Stockholms län,46400,Permanent employment
C09211,78,Stockholms län,26700,Retired
C09212,66,Stockholms län,55500,Self-employed
C09213,23,Västernorrlands län,7500,Student
C09214,39,Östergötlands län,49800,Permanent employment
C09215,23,Stockholms län,12200,Student
C09216,44,Västra Götalands län,53600,Permanent employment
C09217,48,Värmlands län,46400,Permanent employment
C09218,79,Västra Götalands län,31000,Retired
C09219,68,Västra Götalands län,12000,Retired
C09220,34,Stockholms län,30600,Permanent employment
C09221,28,Värmlands län,36700,Parental leave
C09222,50,Skåne län,47300,Permanent employment
C09223,48,Västra Götalands län,26100,Self-employed
C09224,43,Västerbottens län,46300,Permanent employment
C09225,73,Örebro län,50500,Permanent employment
C09226,67,Örebro län,20100,Temporary/Probation/Freelance
C09227,41,Stockholms län,32300,Temporary/Probation/Freelance
C09228,76,Skåne län,39200,Retired
C09229,39,Jämtlands län,39400,Permanent employment
C09230,63,Hallands län,17500,Retired
C09231,46,Stockholms län,27800,Permanent employment
C09232,27,Västra Götalands län,35400,Permanent employment
C09233,74,Stockholms län,30400,Retired
C09234,49,Västra Götalands län,41400,Permanent employment
C09235,59,Dalarnas län,61200,Permanent employment
C09236,44,Gotlands län,68800,Permanent employment
C09237,23,Kalmar län,44400,Temporary/Probation/Freelance
C09238,31,Östergötlands län,33000,Permanent employment
C09239,52,Dalarnas län,47200,Permanent employment
C09240,62,Skåne län,38900,Permanent employment
C09241,35,Hallands län,40500,Permanent employment
C09242,55,Västra Götalands län,45400,Permanent employment
C09243,57,Södermanlands län,35600,Permanent employment
C09244,55,Blekinge län,15000,Temporary/Probation/Freelance
C09245,45,Västra Götalands län,19900,Self-employed
C09246,74,Norrbottens län,25800,Retired
C09247,52,Stockholms län,58300,Permanent employment
C09248,45,Stockholms län,51600,Permanent employment
C09249,33,Gotlands län,37200,Permanent employment
C09250,36,Västra Götalands län,17000,Unemployed
C09251,20,Kronobergs län,9700,Student
C09252,61,Norrbottens län,50500,Permanent employment
C09253,33,Stockholms län,43300,Permanent employment
C09254,37,Stockholms län,28300,Permanent employment
C09255,55,Stockholms län,38500,Permanent employment
C09256,35,Dalarnas län,16700,Unemployed
C09257,34,Stockholms län,43700,Permanent employment
C09258,30,Skåne län,34800,Permanent employment
C09259,61,Kalmar län,28000,Permanent employment
C09260,33,Västra Götalands län,39500,Permanent employment
C09261,50,Stockholms län,34300,Permanent employment
C09262,49,Västra Götalands län,39200,Permanent employment
C09263,56,Jönköpings län,52900,Permanent employment
C09264,56,Västernorrlands län,39800,Permanent employment
C09265,72,Västmanlands län,19000,Retired
C09266,20,Kronobergs län,29000,Temporary/Probation/Freelance
C09267,42,Norrbottens län,51400,Permanent employment
C09268,44,Stockholms län,43300,Permanent employment
C09269,31,Värmlands län,48300,Permanent employment
C09270,41,Blekinge län,22600,Temporary/Probation/Freelance
C09271,39,Blekinge län,37700,Permanent employment
C09272,47,Stockholms län,48300,Permanent employment
C09273,61,Skåne län,38100,Permanent employment
C09274,41,Stockholms län,48400,Permanent employment
C09275,61,Västra Götalands län,59000,Permanent employment
C09276,36,Uppsala län,36100,Permanent employment
C09277,37,Västra Götalands län,47300,Permanent employment
C09278,47,Hallands län,51500,Permanent employment
C09279,23,Västra Götalands län,6700,Student
C09280,23,Västra Götalands län,30100,Temporary/Probation/Freelance
C09281,43,Stockholms län,28900,Permanent employment
C09282,74,Stockholms län,23900,Retired
C09283,55,Jönköpings län,36000,Permanent employment
C09284,31,Västernorrlands län,31100,Permanent employment
C09285,71,Skåne län,22500,Retired
C09286,58,Västra Götalands län,39900,Permanent employment
C09287,45,Dalarnas län,22700,Self-employed
C09288,67,Gävleborgs län,73100,Self-employed
C09289,39,Skåne län,46000,Permanent employment
C09290,26,Skåne län,15600,Unemployed
C09291,51,Västmanlands län,41000,Permanent employment
C09292,54,Örebro län,44600,Permanent employment
C09293,54,Västra Götalands län,30400,Permanent employment
C09294,51,Hallands län,37300,Permanent employment
C09295,76,Västra Götalands län,34300,Retired
C09296,74,Jönköpings län,28200,Retired
C09297,69,Västmanlands län,20500,Retired
C09298,79,Västra Götalands län,26600,Retired
C09299,76,Stockholms län,12000,Retired
C09300,34,Uppsala län,12400,Unemployed
C09301,40,Dalarnas län,45000,Permanent employment
C09302,45,Västra Götalands län,34700,Parental leave
C09303,68,Kronobergs län,18200,Retired
C09304,48,Stockholms län,45300,Permanent employment
C09305,62,Hallands län,13000,Unemployed
C09306,26,Stockholms län,51800,Self-employed
C09307,25,Skåne län,11200,Student
C09308,61,Västra Götalands län,42700,Permanent employment
C09309,30,Skåne län,40400,Permanent employment
C09310,39,Västernorrlands län,40800,Permanent employment
C09311,42,Stockholms län,41300,Permanent employment
C09312,36,Södermanlands län,34000,Permanent employment
C09313,56,Stockholms län,57700,Self-employed
C09314,43,Stockholms län,13500,Unemployed
C09315,45,Stockholms län,37400,Permanent employment
C09316,30,Västra Götalands län,23700,Temporary/Probation/Freelance
C09317,77,Jönköpings län,35500,Retired
C09318,37,Västernorrlands län,43200,Permanent employment
C09319,59,Stockholms län,52600,Self-employed
C09320,62,Västra Götalands län,39400,Permanent employment
C09321,31,Västerbottens län,30000,Permanent employment
C09322,77,Stockholms län,24200,Retired
C09323,48,Blekinge län,52700,Permanent employment
C09324,42,Västra Götalands län,55300,Permanent employment
C09325,34,Västra Götalands län,16800,Student
C09326,75,Skåne län,28500,Retired
C09327,56,Östergötlands län,34500,Temporary/Probation/Freelance
C09328,31,Västra Götalands län,22700,Temporary/Probation/Freelance
C09329,39,Västra Götalands län,45500,Permanent employment
C09330,75,Stockholms län,30900,Retired
C09331,60,Västerbottens län,34000,Retired
C09332,57,Skåne län,43800,Self-employed
C09333,44,Skåne län,42100,Permanent employment
C09334,61,Västmanlands län,36600,Permanent employment
C09335,41,Västra Götalands län,30000,Parental leave
C09336,26,Stockholms län,46200,Permanent employment
C09337,55,Skåne län,39600,Permanent employment
C09338,74,Värmlands län,28600,Retired
C09339,36,Västra Götalands län,53200,Permanent employment
C09340,52,Västerbottens län,42200,Permanent employment
C09341,64,Stockholms län,9100,Student
C09342,47,Uppsala län,53900,Permanent employment
C09343,75,Skåne län,26500,Retired
C09344,58,Västra Götalands län,35300,Retired
C09345,22,Södermanlands län,30400,Permanent employment
C09346,70,Örebro län,32100,Retired
C09347,56,Stockholms län,15900,Retired
C09348,67,Stockholms län,29400,Retired
C09349,55,Västerbottens län,40400,Permanent employment
C09350,73,Kronobergs län,15000,Retired
C09351,28,Västerbottens län,34800,Permanent employment
C09352,40,Södermanlands län,44100,Permanent employment
C09353,79,Stockholms län,28000,Retired
C09354,31,Västra Götalands län,37300,Permanent employment
C09355,21,Västmanlands län,600,Student
C09356,62,Skåne län,39300,Self-employed
C09357,76,Stockholms län,24000,Retired
C09358,33,Västra Götalands län,42600,Permanent employment
C09359,78,Stockholms län,30500,Retired
C09360,64,Västmanlands län,32300,Self-employed
C09361,46,Södermanlands län,31900,Self-employed
C09362,69,Västmanlands län,18300,Retired
C09363,36,Gotlands län,38200,Permanent employment
C09364,29,Hallands län,26700,Permanent employment
C09365,41,Värmlands län,15900,Unemployed
C09366,50,Stockholms län,63400,Permanent employment
C09367,48,Örebro län,51100,Permanent employment
C09368,78,Stockholms län,30700,Retired
C09369,56,Jönköpings län,46200,Permanent employment
C09370,51,Skåne län,35600,Permanent employment
C09371,64,Gävleborgs län,21700,Retired
C09372,33,Stockholms län,16800,Unemployed
C09373,20,Skåne län,19800,Temporary/Probation/Freelance
C09374,67,Västra Götalands län,20500,Retired
C09375,20,Östergötlands län,3500,Student
C09376,29,Södermanlands län,34500,Permanent employment
C09377,61,Skåne län,37800,Retired
C09378,44,Stockholms län,56400,Permanent employment
C09379,71,Skåne län,25000,Retired
C09380,38,Västra Götalands län,55900,Permanent employment
C09381,24,Västmanlands län,13400,Student
C09382,36,Kronobergs län,43200,Permanent employment
C09383,52,Västra Götalands län,22600,Parental leave
C09384,35,Stockholms län,42600,Permanent employment
C09385,46,Skåne län,43000,Permanent employment
C09386,76,Västerbottens län,21200,Retired
C09387,67,Östergötlands län,23100,Retired
C09388,41,Hallands län,37700,Permanent employment
C09389,50,Västra Götalands län,35900,Permanent employment
C09390,51,Hallands län,35500,Permanent employment
C09391,75,Kalmar län,53000,Self-employed
C09392,69,Stockholms län,17200,Retired
C09393,28,Skåne län,39500,Permanent employment
C09394,61,Södermanlands län,43300,Permanent employment
C09395,37,Västra Götalands län,47400,Permanent employment
C09396,24,Blekinge län,8300,Student
C09397,21,Västmanlands län,22300,Permanent employment
C09398,51,Stockholms län,57100,Permanent employment
C09399,46,Kalmar län,40100,Permanent employment
C09400,23,Skåne län,19700,Student
C09401,62,Stockholms län,33600,Permanent employment
C09402,40,Hallands län,37900,Permanent employment
C09403,47,Södermanlands län,32400,Permanent employment
C09404,37,Stockholms län,30700,Temporary/Probation/Freelance
C09405,29,Stockholms län,16600,Unemployed
C09406,37,Jönköpings län,34700,Permanent employment
C09407,30,Västernorrlands län,38200,Permanent employment
C09408,46,Stockholms län,42100,Permanent employment
C09409,32,Västmanlands län,23400,Permanent employment
C09410,53,Kronobergs län,44300,Permanent employment
C09411,31,Skåne län,44400,Permanent employment
C09412,57,Skåne län,53300,Permanent employment
C09413,64,Västernorrlands län,18000,Self-employed
C09414,28,Västra Götalands län,45200,Permanent employment
C09415,54,Norrbottens län,50600,Permanent employment
C09416,21,Värmlands län,27400,Permanent employment
C09417,53,Södermanlands län,33000,Permanent employment
C09418,39,Västerbottens län,47300,Permanent employment
C09419,46,Norrbottens län,33100,Permanent employment
C09420,54,Stockholms län,47200,Permanent employment
C09421,70,Gävleborgs län,19800,Retired
C09422,51,Västra Götalands län,39000,Permanent employment
C09423,46,Västernorrlands län,47000,Permanent employment
C09424,35,Västernorrlands län,61100,Permanent employment
C09425,77,Gävleborgs län,34100,Retired
C09426,61,Dalarnas län,23800,Retired
C09427,35,Stockholms län,31800,Parental leave
C09428,67,Stockholms län,23100,Retired
C09429,38,Stockholms län,43000,Permanent employment
C09430,66,Stockholms län,54300,Permanent employment
C09431,71,Jönköpings län,25900,Retired
C09432,29,Västra Götalands län,34200,Temporary/Probation/Freelance
C09433,55,Jönköpings län,15600,Unemployed
C09434,42,Västra Götalands län,44600,Permanent employment
C09435,44,Örebro län,37700,Permanent employment
C09436,41,Västra Götalands län,39000,Permanent employment
C09437,58,Skåne län,26100,Retired
C09438,26,Södermanlands län,42200,Permanent employment
C09439,22,Stockholms län,4000,Student
C09440,56,Skåne län,38200,Permanent employment
C09441,30,Västra Götalands län,25600,Temporary/Probation/Freelance
C09442,25,Skåne län,31400,Permanent employment
C09443,31,Västra Götalands län,15000,Temporary/Probation/Freelance
C09444,41,Östergötlands län,35800,Permanent employment
C09445,48,Stockholms län,44700,Permanent employment
C09446,23,Västra Götalands län,34000,Permanent employment
C09447,79,Stockholms län,19100,Retired
C09448,64,Västra Götalands län,27100,Retired
C09449,39,Värmlands län,45700,Permanent employment
C09450,36,Stockholms län,49900,Permanent employment
C09451,43,Hallands län,56500,Permanent employment
C09452,64,Västra Götalands län,36800,Permanent employment
C09453,28,Västra Götalands län,34600,Permanent employment
C09454,33,Stockholms län,22900,Self-employed
C09455,78,Örebro län,34500,Retired
C09456,27,Stockholms län,34900,Permanent employment
C09457,43,Skåne län,49300,Self-employed
C09458,65,Blekinge län,28400,Retired
C09459,61,Stockholms län,53000,Permanent employment
C09460,38,Östergötlands län,34600,Permanent employment
C09461,61,Stockholms län,17800,Unemployed
C09462,21,Gotlands län,15000,Temporary/Probation/Freelance
C09463,60,Stockholms län,35000,Permanent employment
C09464,48,Gävleborgs län,41000,Self-employed
C09465,68,Stockholms län,23800,Retired
C09466,72,Dalarnas län,34600,Retired
C09467,71,Dalarnas län,45900,Self-employed
C09468,68,Skåne län,23600,Retired
C09469,50,Skåne län,46300,Permanent employment
C09470,40,Östergötlands län,53000,Permanent employment
C09471,45,Norrbottens län,40000,Permanent employment
C09472,56,Västra Götalands län,31500,Permanent employment
C09473,68,Västerbottens län,24600,Retired
C09474,30,Kalmar län,46500,Self-employed
C09475,70,Dalarnas län,22600,Retired
C09476,65,Skåne län,54500,Permanent employment
C09477,72,Dalarnas län,29800,Retired
C09478,66,Stockholms län,29700,Permanent employment
C09479,39,Västra Götalands län,41500,Permanent employment
C09480,28,Västra Götalands län,41500,Permanent employment
C09481,29,Västra Götalands län,12100,Student
C09482,39,Skåne län,52700,Permanent employment
C09483,54,Västra Götalands län,55600,Permanent employment
C09484,72,Uppsala län,26700,Retired
C09485,74,Hallands län,47300,Permanent employment
C09486,61,Skåne län,33400,Permanent employment
C09487,23,Östergötlands län,6600,Student
C09488,33,Västra Götalands län,26700,Parental leave
C09489,25,Stockholms län,18600,Temporary/Probation/Freelance
C09490,40,Stockholms län,50300,Permanent employment
C09491,50,Skåne län,47200,Self-employed
C09492,21,Gävleborgs län,42800,Permanent employment
C09493,42,Skåne län,56800,Self-employed
C09494,30,Västmanlands län,40300,Permanent employment
C09495,64,Skåne län,34800,Retired
C09496,53,Värmlands län,40000,Permanent employment
C09497,54,Östergötlands län,15500,Temporary/Probation/Freelance
C09498,39,Örebro län,51600,Permanent employment
C09499,71,Kalmar län,45900,Permanent employment
C09500,30,Skåne län,37100,Permanent employment
C09501,49,Stockholms län,41600,Permanent employment
C09502,60,Västernorrlands län,37900,Permanent employment
C09503,48,Västra Götalands län,44900,Permanent employment
C09504,67,Västmanlands län,25400,Retired
C09505,35,Stockholms län,49900,Permanent employment
C09506,45,Stockholms län,35000,Permanent employment
C09507,30,Östergötlands län,45800,Permanent employment
C09508,53,Skåne län,43600,Permanent employment
C09509,42,Värmlands län,45400,Permanent employment
C09510,26,Kronobergs län,32800,Permanent employment
C09511,53,Uppsala län,32800,Parental leave
C09512,52,Jönköpings län,41000,Parental leave
C09513,23,Västra Götalands län,13900,Student
C09514,63,Östergötlands län,39900,Permanent employment
C09515,58,Norrbottens län,18000,Self-employed
C09516,33,Stockholms län,33700,Permanent employment
C09517,46,Västra Götalands län,41200,Permanent employment
C09518,55,Hallands län,15700,Unemployed
C09519,53,Stockholms län,11400,Unemployed
C09520,44,Västra Götalands län,39500,Permanent employment
C09521,42,Skåne län,42500,Permanent employment
C09522,51,Västra Götalands län,44700,Permanent employment
C09523,78,Västra Götalands län,39200,Self-employed
C09524,62,Stockholms län,40200,Permanent employment
C09525,23,Västmanlands län,3200,Student
C09526,45,Västra Götalands län,48100,Permanent employment
C09527,78,Värmlands län,16700,Retired
C09528,33,Skåne län,44400,Permanent employment
C09529,76,Stockholms län,31700,Retired
C09530,74,Östergötlands län,15300,Retired
C09531,22,Gävleborgs län,43900,Temporary/Probation/Freelance
C09532,73,Jämtlands län,31600,Retired
C09533,43,Skåne län,46200,Permanent employment
C09534,77,Södermanlands län,17000,Retired
C09535,40,Västra Götalands län,18000,Self-employed
C09536,38,Västra Götalands län,45000,Permanent employment
C09537,56,Örebro län,43900,Permanent employment
C09538,58,Stockholms län,49200,Permanent employment
C09539,20,Stockholms län,200,Student
C09540,53,Jönköpings län,51900,Permanent employment
C09541,27,Stockholms län,39000,Temporary/Probation/Freelance
C09542,38,Värmlands län,48000,Permanent employment
C09543,39,Skåne län,35500,Permanent employment
C09544,47,Örebro län,43400,Permanent employment
C09545,38,Stockholms län,36900,Permanent employment
C09546,29,Västra Götalands län,28800,Permanent employment
C09547,25,Hallands län,29800,Permanent employment
C09548,20,Östergötlands län,31800,Temporary/Probation/Freelance
C09549,54,Skåne län,39200,Permanent employment
C09550,77,Hallands län,22300,Retired
C09551,34,Gävleborgs län,57000,Self-employed
C09552,77,Stockholms län,23900,Retired
C09553,58,Örebro län,37800,Self-employed
C09554,63,Norrbottens län,42400,Self-employed
C09555,58,Västra Götalands län,20400,Unemployed
C09556,78,Västra Götalands län,33000,Retired
C09557,25,Stockholms län,22000,Permanent employment
C09558,49,Skåne län,41600,Permanent employment
C09559,63,Västra Götalands län,30100,Temporary/Probation/Freelance
C09560,47,Hallands län,59400,Permanent employment
C09561,69,Kronobergs län,22600,Retired
C09562,22,Jämtlands län,8000,Student
C09563,57,Skåne län,13000,Unemployed
C09564,45,Västerbottens län,44200,Permanent employment
C09565,36,Skåne län,46500,Permanent employment
C09566,36,Värmlands län,32900,Temporary/Probation/Freelance
C09567,53,Västra Götalands län,28400,Temporary/Probation/Freelance
C09568,71,Västra Götalands län,55900,Permanent employment
C09569,52,Stockholms län,45200,Permanent employment
